CPUUtilization,DiskReadOps,DiskWriteOps,NetworkIn,NetworkOut
28.32,840,905,1503.0,43962.0
13.41,760,1347,34447.0,2589.0
85.24,1000,638,21109.0,24800.0
86.83,565,1406,8674.0,38025.0
80.61,798,847,2117.0,15151.0
43.59,673,1214,13500.0,48094.0
28.66,831,1102,27130.0,17876.0
43.41,806,1024,18692.0,42728.0
73.34,865,1395,31472.0,8535.0
34.94,988,1220,29208.0,44676.0
13.48,1337,1330,29999.0,12996.0
54.2,1162,602,15175.0,46501.0
87.86,769,559,20792.0,31544.0
42.1,1141,1383,26256.0,15808.0
63.29,979,1450,38183.0,36259.0
74.46,1237,1383,42796.0,6822.0
27.05,1480,608,7932.0,13362.0
34.66,729,1176,24737.0,32760.0
48.1,899,772,34806.0,3968.0
32.26,718,997,10164.0,39322.0
46.61,1385,1069,17782.0,15044.0
86.83,531,1296,3590.0,39674.0
13.27,1215,1381,36961.0,37447.0
61.21,1168,1232,17834.0,43868.0
56.55,544,582,34220.0,4726.0
29.73,1350,1216,34924.0,44913.0
63.92,999,607,33839.0,26950.0
86.84,952,1074,33216.0,3015.0
72.46,1377,1118,39150.0,9516.0
43.81,887,933,39731.0,5972.0
37.63,1389,1268,16392.0,20873.0
87.19,1408,1323,7215.0,42992.0
69.65,1334,797,2814.0,31568.0
31.48,1320,545,23614.0,32677.0
33.64,1044,728,22419.0,13487.0
87.35,1372,521,25540.0,34855.0
30.24,555,1234,26581.0,11955.0
28.55,1355,1253,31268.0,47193.0
86.83,1500,1379,14976.0,35768.0
87.55,1487,1393,10114.0,29119.0
16.94,1139,860,17439.0,20590.0
15.11,716,533,10108.0,39077.0
63.68,769,815,21484.0,11521.0
15.14,1096,707,38113.0,4721.0
64.53,1480,572,5457.0,7500.0
56.33,1443,796,40660.0,14598.0
51.39,1418,550,43544.0,47989.0
89.23,1360,969,29984.0,27263.0
39.23,761,1339,18853.0,27953.0
65.87,1413,760,26938.0,34852.0
28.01,1342,1439,23941.0,28026.0
43.24,1132,618,23992.0,47487.0
22.78,897,1394,5037.0,47238.0
69.66,1217,1278,10775.0,48887.0
53.76,1293,698,45732.0,15629.0
24.84,1226,861,28195.0,16299.0
55.78,925,806,43868.0,18200.0
81.51,1184,1098,49098.0,45205.0
47.51,1489,1305,16490.0,45982.0
34.38,1318,832,34980.0,4631.0
77.57,941,580,13082.0,36452.0
10.18,1364,811,43477.0,21234.0
89.18,1184,1224,43949.0,6470.0
65.42,1207,607,45055.0,31687.0
83.19,735,1382,30190.0,47328.0
60.43,1263,1004,46803.0,20780.0
72.02,887,1295,7232.0,21538.0
51.06,1267,630,4480.0,9249.0
14.06,908,666,18426.0,11944.0
81.79,1141,1212,18558.0,21567.0
57.4,1308,599,46858.0,16257.0
83.97,985,528,11734.0,14524.0
40.26,1239,1153,47794.0,37185.0
67.97,1396,1205,12431.0,6934.0
31.14,1437,835,43429.0,3813.0
83.52,726,781,11257.0,30551.0
43.31,517,827,9187.0,30622.0
10.41,935,600,46778.0,30098.0
61.69,863,1463,12320.0,44793.0
78.52,1001,1109,2688.0,46241.0
29.18,1301,1201,36628.0,37289.0
50.01,941,705,24614.0,40832.0
70.83,1098,1193,3755.0,29479.0
82.73,528,1376,2335.0,33870.0
70.27,1213,1224,10843.0,4490.0
45.3,1319,906,30404.0,20526.0
75.85,996,1189,16010.0,9197.0
36.94,887,1090,40411.0,4768.0
51.45,855,973,21515.0,19035.0
20.28,685,948,26911.0,46779.0
42.93,663,1001,26682.0,37324.0
77.02,1390,1048,24404.0,41965.0
83.1,1111,1145,36931.0,4907.0
47.55,666,695,23223.0,36117.0
59.42,1229,512,30551.0,39676.0
15.25,1332,730,37416.0,44449.0
35.22,591,1480,45195.0,43392.0
12.68,692,740,21919.0,49462.0
18.93,1381,704,12124.0,38355.0
53.62,675,1261,47323.0,5430.0
21.63,805,1168,32687.0,17689.0
20.65,1349,780,20656.0,35604.0
56.37,671,1416,8290.0,47696.0
27.21,1233,1454,26161.0,34713.0
69.6,793,713,19091.0,18346.0
75.81,1114,1470,48532.0,11470.0
48.61,1365,1311,15127.0,48647.0
63.71,1330,1367,30750.0,10265.0
34.56,732,928,32067.0,1270.0
67.78,938,538,37857.0,33835.0
81.04,1312,527,31764.0,49121.0
15.18,609,781,27508.0,41203.0
50.11,1074,675,33481.0,6863.0
11.83,822,1148,1218.0,3658.0
83.77,874,1029,1593.0,49375.0
47.29,785,573,20539.0,36917.0
25.57,1370,1362,38899.0,28894.0
83.25,824,1476,38845.0,37509.0
88.64,1286,1303,32953.0,35989.0
86.31,949,772,45969.0,12813.0
61.23,827,644,34084.0,24114.0
10.26,687,750,44446.0,20022.0
11.82,1259,1128,45844.0,6510.0
35.21,1464,1189,9987.0,21954.0
33.81,1212,1219,27085.0,48048.0
49.08,1221,1354,49233.0,34025.0
32.4,900,847,44791.0,8443.0
39.47,942,520,32644.0,44236.0
63.28,707,904,26727.0,26164.0
11.42,659,619,48353.0,12060.0
88.46,525,1198,17412.0,41480.0
47.64,1127,1108,44493.0,35438.0
48.3,1263,523,5996.0,21255.0
32.01,501,1225,31490.0,38960.0
27.34,687,1054,5575.0,29382.0
51.09,550,890,35722.0,25359.0
51.64,566,1444,30189.0,15206.0
86.75,763,1315,24091.0,22737.0
24.19,1481,966,46405.0,20427.0
27.08,1207,838,31805.0,46101.0
61.62,1338,649,2195.0,21691.0
52.75,1462,1416,47064.0,47293.0
21.93,1193,865,28234.0,27301.0
58.51,1494,1197,5357.0,1840.0
71.02,701,625,37601.0,10253.0
37.49,1110,1151,1454.0,19153.0
53.52,1108,1001,25892.0,24923.0
86.33,1244,1102,26429.0,28778.0
80.95,930,1160,11223.0,4151.0
51.46,1043,1488,39960.0,26413.0
62.31,1203,522,38474.0,28927.0
36.29,585,1265,41823.0,18437.0
22.57,533,1364,21004.0,7917.0
43.12,1388,1385,13307.0,36584.0
23.93,1316,1132,2585.0,26218.0
47.03,1047,1281,26177.0,37831.0
19.3,987,1305,27830.0,28975.0
46.25,594,518,7489.0,14794.0
69.65,1058,1251,6164.0,16956.0
86.49,725,994,30855.0,7291.0
41.78,1017,989,33333.0,19008.0
15.95,871,906,45643.0,27791.0
61.74,1295,1358,48685.0,40643.0
70.05,1430,520,35256.0,26024.0
30.79,958,896,36284.0,18150.0
60.38,688,1221,32418.0,42790.0
42.24,1403,649,40095.0,19522.0
52.75,822,928,47640.0,3445.0
47.79,1102,772,11659.0,10885.0
77.19,1012,758,41232.0,35892.0
25.98,570,519,1268.0,3716.0
44.35,850,526,34353.0,42268.0
68.72,1402,1441,29840.0,28453.0
67.38,708,1026,17798.0,33215.0
18.77,1068,1118,28345.0,40276.0
23.67,1199,1090,13496.0,8286.0
59.52,1093,824,34379.0,36136.0
15.55,1199,591,13176.0,32217.0
12.1,684,1084,44058.0,35390.0
10.52,799,1475,5890.0,40985.0
81.94,1210,1126,9069.0,43432.0
47.38,845,1407,35662.0,25293.0
75.12,617,987,45867.0,1727.0
18.37,1051,1471,34295.0,8358.0
87.73,635,1016,39242.0,34835.0
45.09,1188,1444,12021.0,14284.0
13.34,1000,1029,35011.0,35504.0
84.6,561,908,8581.0,38114.0
76.9,1043,989,36632.0,13115.0
59.86,1221,1070,18188.0,28447.0
31.76,768,603,31374.0,7741.0
74.4,874,1267,38453.0,33291.0
22.54,791,1019,2283.0,44358.0
27.58,1392,1300,21461.0,19693.0
64.68,1397,1224,34469.0,15763.0
76.49,867,505,15249.0,13334.0
57.01,559,908,9986.0,25240.0
60.53,801,978,46464.0,11695.0
56.13,1078,978,49216.0,8037.0
15.0,528,1247,43669.0,15978.0
49.57,1292,505,47040.0,24862.0
31.17,865,772,36102.0,17542.0
29.13,1048,772,28641.0,20491.0
77.25,887,1126,23918.0,34128.0
73.08,851,1220,42958.0,49685.0
61.34,1315,1171,12058.0,47032.0
81.88,948,1126,22677.0,48525.0
81.7,1473,600,10376.0,17919.0
55.84,1136,928,20410.0,38511.0
53.2,1198,812,6839.0,6240.0
66.71,1444,1233,37804.0,28134.0
88.7,1422,1239,43675.0,48212.0
65.14,697,900,15964.0,45082.0
21.74,891,1468,15810.0,14203.0
43.69,511,1167,41860.0,38541.0
50.21,663,902,15850.0,47886.0
13.1,1479,778,29974.0,46406.0
57.17,1213,550,44587.0,24832.0
19.6,1106,651,28151.0,31232.0
80.63,1107,636,23670.0,45060.0
89.84,976,1051,14585.0,37652.0
29.46,684,960,15579.0,37976.0
44.63,1469,1142,31653.0,46347.0
32.22,1025,1394,10824.0,2216.0
55.51,1379,998,32454.0,23667.0
38.96,1336,1148,27201.0,37113.0
39.0,1044,871,32359.0,5274.0
80.59,939,920,43563.0,15898.0
72.33,1032,838,32514.0,28676.0
33.63,1185,579,10251.0,41728.0
40.27,1101,547,14187.0,41586.0
30.15,1221,1280,20318.0,21145.0
76.79,1016,1210,47382.0,34569.0
28.62,813,1235,49864.0,25287.0
44.71,1408,1490,29245.0,20518.0
61.82,1067,1125,42623.0,15468.0
70.17,1463,803,16175.0,11899.0
19.35,663,550,14228.0,23309.0
19.73,604,1379,44544.0,14993.0
30.82,1123,1409,17395.0,45722.0
18.65,957,1019,14838.0,32856.0
33.8,819,1207,12494.0,47085.0
10.89,1032,678,38471.0,25938.0
22.03,663,1217,31262.0,7772.0
51.04,756,602,33516.0,3827.0
85.43,1430,1121,7494.0,10876.0
56.08,1301,1231,24040.0,15365.0
28.58,598,1174,41893.0,39448.0
86.92,657,1359,7680.0,37634.0
21.47,1450,1236,42216.0,22430.0
31.32,593,550,36892.0,32177.0
83.27,1130,891,19007.0,17873.0
21.79,1231,1421,48776.0,20817.0
66.55,878,990,49776.0,15159.0
26.49,871,926,29386.0,43992.0
70.6,1316,660,37741.0,46686.0
39.97,622,1325,5229.0,23568.0
84.92,541,743,4194.0,39918.0
80.44,792,577,41904.0,11292.0
43.77,1043,957,44351.0,25359.0
35.07,792,557,14269.0,7775.0
32.1,1351,809,9801.0,7334.0
64.38,1475,611,37262.0,7810.0
13.03,977,857,1467.0,27896.0
28.37,711,808,20968.0,49672.0
10.35,561,1127,42512.0,6920.0
31.93,1358,1254,24273.0,7563.0
15.76,613,589,44557.0,46407.0
56.9,1188,599,33070.0,8767.0
14.92,1088,1026,15149.0,4170.0
63.45,998,1039,44054.0,13749.0
74.73,1250,1144,6170.0,24775.0
77.37,1430,910,21291.0,43499.0
77.67,1174,984,36123.0,47292.0
23.2,1096,746,49846.0,1432.0
27.36,899,1041,25661.0,15178.0
46.22,591,1169,21854.0,48249.0
20.24,1132,890,32879.0,20442.0
17.15,883,1489,44259.0,38832.0
29.47,630,846,2010.0,36219.0
62.32,990,969,33521.0,47360.0
72.13,720,1322,23584.0,15782.0
56.16,650,1290,19449.0,48435.0
20.97,1092,1067,43597.0,10678.0
33.01,828,520,10573.0,34673.0
23.3,1045,1176,14439.0,24581.0
55.57,693,1288,34562.0,43630.0
44.38,604,1219,1956.0,43512.0
75.57,954,647,39424.0,25532.0
47.38,1017,858,48930.0,21592.0
78.86,1261,1216,6675.0,1634.0
86.37,775,504,34838.0,28508.0
85.74,797,561,29873.0,2674.0
84.86,1418,1500,30286.0,4251.0
29.21,1080,1101,15932.0,37004.0
62.37,589,753,46820.0,45316.0
21.19,1138,1401,19480.0,15676.0
72.86,1295,979,49848.0,45755.0
71.07,858,705,31568.0,49248.0
65.33,787,1146,18474.0,35315.0
59.44,1133,1116,37452.0,15245.0
32.93,688,1474,34294.0,19758.0
21.58,709,794,29823.0,17404.0
24.64,1322,840,39427.0,44668.0
50.17,543,590,19799.0,48108.0
14.42,1431,1436,43211.0,47953.0
56.69,1499,905,34834.0,10705.0
29.9,689,986,9830.0,45430.0
59.55,643,550,5879.0,22221.0
63.84,780,616,8223.0,31949.0
35.57,717,1302,22546.0,38145.0
36.21,1388,1354,25893.0,40789.0
10.25,544,992,41051.0,33748.0
18.17,1437,613,20955.0,23838.0
52.82,1402,1278,44364.0,23948.0
66.45,784,879,36800.0,45207.0
65.75,1075,1154,28223.0,10254.0
35.35,1015,1114,42163.0,20408.0
75.73,965,509,39482.0,23745.0
52.54,732,675,21806.0,41256.0
70.4,1430,798,25877.0,7533.0
76.73,1009,870,10399.0,3390.0
37.97,881,577,3447.0,42691.0
24.47,640,834,14597.0,41268.0
79.69,866,555,2329.0,20538.0
84.06,540,509,35447.0,41303.0
70.79,1062,905,17823.0,1724.0
45.88,1480,1025,44810.0,25845.0
25.74,1269,1048,46935.0,41835.0
13.59,866,700,46389.0,2681.0
55.41,551,725,28350.0,38989.0
80.22,1090,581,12905.0,33084.0
40.95,1085,560,24565.0,48462.0
31.41,1386,1451,16736.0,13629.0
18.35,1132,597,38471.0,18652.0
39.73,630,1426,21415.0,3334.0
80.91,1401,1023,12486.0,29509.0
29.25,1226,817,24500.0,11376.0
11.17,1375,1059,16433.0,46989.0
45.03,1387,971,28373.0,34686.0
83.2,588,773,33863.0,1090.0
26.27,1146,814,36594.0,16307.0
27.36,559,1386,48454.0,39171.0
49.56,1248,764,25711.0,32451.0
34.03,638,1421,30871.0,47630.0
52.17,1384,1323,8505.0,43958.0
41.27,1054,603,27600.0,19138.0
65.18,1455,663,36319.0,29954.0
43.62,709,1284,36356.0,6857.0
53.31,1322,523,32170.0,43218.0
15.34,887,1406,10157.0,11657.0
70.8,1351,1168,26224.0,6447.0
13.26,604,842,2013.0,28279.0
33.34,574,950,43717.0,20557.0
57.89,1313,1407,5696.0,7244.0
58.13,1389,1335,37871.0,15791.0
11.84,1433,1161,6432.0,39629.0
40.08,713,527,46354.0,25916.0
20.67,1005,953,23356.0,16793.0
53.52,784,646,4719.0,29733.0
84.45,1277,1310,29936.0,35382.0
49.7,1085,1217,31534.0,25472.0
67.65,1235,950,24158.0,36497.0
78.05,543,1487,6969.0,4856.0
37.45,1325,847,42827.0,24733.0
55.08,1119,1324,12770.0,12878.0
28.65,1231,850,35827.0,39310.0
17.75,960,1376,15374.0,31242.0
79.97,700,560,45195.0,4010.0
29.75,566,888,16331.0,45116.0
45.4,649,1168,12403.0,39358.0
82.3,621,967,34377.0,1876.0
46.19,910,1190,45317.0,10127.0
55.87,621,1184,24377.0,12856.0
75.62,1174,1172,28954.0,28894.0
13.6,1383,928,6542.0,37728.0
72.05,1067,629,37953.0,12843.0
47.05,701,1441,48377.0,37071.0
72.26,710,842,29085.0,8135.0
22.31,796,711,9451.0,25009.0
86.46,551,1093,39717.0,10025.0
41.95,862,1344,43283.0,45566.0
36.12,504,875,35012.0,43410.0
51.28,526,959,2766.0,5428.0
52.63,1393,629,38844.0,35872.0
36.53,1024,1197,42559.0,5210.0
60.99,619,1150,19460.0,36197.0
59.37,703,1442,37201.0,26735.0
49.66,931,1244,1704.0,14226.0
87.16,505,1207,6522.0,47213.0
76.9,1232,970,24415.0,5844.0
66.56,1456,724,33221.0,37951.0
34.99,882,1024,16627.0,3175.0
30.01,1373,1317,38479.0,6489.0
67.38,1084,1147,21629.0,32937.0
34.79,1371,884,30508.0,46042.0
79.28,1463,969,21693.0,35768.0
80.36,630,922,48959.0,20976.0
75.08,617,683,3881.0,10300.0
36.53,1039,984,39485.0,6849.0
39.09,584,803,5623.0,48700.0
17.41,544,690,45975.0,23741.0
75.78,872,1053,12372.0,45863.0
34.1,771,1468,13961.0,48534.0
39.82,1094,1314,31471.0,20332.0
58.54,895,966,30676.0,3175.0
41.15,858,787,28727.0,33104.0
28.25,1479,788,7256.0,8239.0
73.21,1482,1399,45952.0,41257.0
35.96,1048,1338,32273.0,32033.0
48.91,1443,1355,5385.0,46633.0
81.83,885,1167,39399.0,32111.0
16.91,830,675,49645.0,30047.0
40.3,1286,1117,23325.0,41012.0
53.8,525,1397,19484.0,46399.0
65.11,943,898,18122.0,18287.0
70.07,1143,905,23024.0,33373.0
54.25,1379,1227,48380.0,31207.0
23.9,1330,1035,31550.0,13487.0
74.2,1486,870,20809.0,30214.0
64.89,1190,915,11385.0,41295.0
28.18,1183,616,10930.0,10894.0
48.61,1347,1196,47058.0,20495.0
48.08,589,1213,30393.0,6562.0
22.65,685,1351,29382.0,27869.0
22.18,777,1063,48592.0,47844.0
66.68,804,957,10582.0,45498.0
67.88,710,967,45250.0,37306.0
80.59,992,1059,36696.0,38855.0
18.59,1160,787,37020.0,13571.0
31.2,1455,812,35386.0,36820.0
13.36,766,1170,23527.0,45908.0
64.76,611,1353,49636.0,11515.0
32.36,1404,1014,24498.0,28104.0
16.46,732,893,32920.0,49241.0
57.59,768,1473,22521.0,49905.0
56.66,816,735,43329.0,42137.0
15.86,903,787,31056.0,37801.0
60.18,894,992,21734.0,14556.0
53.03,1102,1104,48128.0,34065.0
82.49,853,633,11652.0,21624.0
54.58,1001,1089,7664.0,5371.0
61.08,767,717,49516.0,48724.0
28.77,1484,1253,44822.0,17378.0
89.16,1067,850,3280.0,20640.0
53.51,951,735,32484.0,37754.0
80.99,685,1265,47297.0,14118.0
44.04,1381,948,35226.0,30671.0
76.73,984,1468,33559.0,38199.0
30.71,845,657,31265.0,45341.0
64.08,1068,518,15925.0,25455.0
58.84,1224,538,39335.0,28048.0
76.11,1060,1015,15798.0,46775.0
39.08,1148,623,30749.0,16959.0
37.58,1318,1096,36924.0,14900.0
18.12,725,748,1671.0,44759.0
69.09,1296,707,36239.0,28396.0
24.45,632,1198,36360.0,10562.0
69.59,625,930,44511.0,21725.0
86.75,745,900,3660.0,43527.0
81.74,1092,1488,34669.0,10792.0
14.36,829,1139,47833.0,42238.0
57.52,502,1458,12363.0,35334.0
17.66,1368,1440,39286.0,29247.0
48.53,1198,673,21241.0,6952.0
88.62,1300,1320,46563.0,7730.0
75.39,799,1232,41124.0,16296.0
40.51,660,601,15640.0,30443.0
89.39,1037,1403,2696.0,39422.0
83.15,888,781,18937.0,8261.0
47.61,694,1492,26208.0,17077.0
45.47,918,801,30222.0,47177.0
12.29,931,587,5898.0,6037.0
70.31,532,1448,39417.0,18638.0
84.21,755,1306,23777.0,44677.0
79.49,882,567,37500.0,10813.0
42.76,648,1169,26329.0,47352.0
75.4,1167,971,7442.0,8521.0
42.77,1450,1492,6385.0,11684.0
36.39,810,826,48927.0,2149.0
63.82,845,1058,14326.0,6311.0
51.36,533,907,42795.0,1462.0
73.94,1398,995,25844.0,30806.0
44.0,714,600,1553.0,26156.0
45.1,614,1214,40964.0,20327.0
68.4,1120,789,10848.0,19548.0
72.05,1349,1317,9593.0,38790.0
80.49,1465,1225,13518.0,2416.0
41.61,706,1046,24238.0,16055.0
25.66,1101,774,3543.0,21771.0
45.69,1068,567,48369.0,3805.0
59.75,913,832,10846.0,10744.0
68.9,1365,1170,34645.0,39811.0
39.4,631,938,7948.0,37234.0
57.98,1215,1415,11707.0,10663.0
54.94,941,1095,23086.0,20561.0
18.66,1267,650,19993.0,42986.0
35.99,1206,1464,44420.0,49878.0
38.07,657,1475,25000.0,16894.0
46.67,1108,1479,14399.0,4312.0
38.45,692,666,49278.0,32069.0
67.9,1081,1452,44039.0,42678.0
10.9,1219,1051,2701.0,26151.0
40.49,982,1316,40243.0,44757.0
61.84,629,1205,23820.0,37330.0
61.66,883,1197,35944.0,22047.0
33.17,983,1390,1945.0,28680.0
80.82,587,1192,2373.0,45671.0
39.39,808,1365,40690.0,35834.0
22.69,534,526,38055.0,45232.0
49.77,1244,745,27190.0,21165.0
71.32,1093,1319,25847.0,3204.0
81.13,1438,1334,12075.0,30776.0
65.39,1249,1082,15025.0,30929.0
50.8,1278,610,29481.0,17476.0
43.64,1400,1153,17235.0,27092.0
66.11,1076,724,32901.0,4036.0
27.3,1440,548,31713.0,18225.0
75.61,1134,1461,22432.0,43266.0
86.19,1318,831,32697.0,22412.0
71.13,1096,1393,43048.0,31682.0
30.72,1175,711,30895.0,25248.0
76.67,1174,717,8817.0,11415.0
46.08,824,787,7795.0,12513.0
53.69,860,958,48920.0,18510.0
70.01,1308,1054,23907.0,16999.0
37.39,1367,1157,33180.0,24579.0
53.23,1108,1040,5369.0,30530.0
22.36,625,1155,11002.0,19149.0
86.24,1138,889,1567.0,3242.0
83.72,1219,993,12930.0,43535.0
33.02,1473,838,18264.0,27990.0
63.65,1243,541,36309.0,28295.0
72.07,1289,925,4603.0,13862.0
44.22,993,1154,20535.0,19016.0
24.33,1282,632,17514.0,27251.0
17.3,719,694,20199.0,29559.0
36.61,624,720,17124.0,21393.0
37.54,502,1219,3715.0,20855.0
88.06,990,679,29144.0,43158.0
60.23,624,1266,38436.0,40011.0
88.22,857,1078,27772.0,34789.0
77.72,656,1444,6459.0,32850.0
46.74,680,1245,21499.0,20188.0
38.02,885,1153,14217.0,17805.0
19.0,1043,600,47691.0,49409.0
16.71,699,657,32258.0,15551.0
31.21,1482,569,43892.0,1460.0
79.41,1309,833,7455.0,42225.0
64.78,772,1467,38879.0,26131.0
66.02,929,1466,7430.0,49601.0
52.57,781,589,27416.0,25507.0
82.02,863,1323,36764.0,46194.0
34.46,867,590,11949.0,13874.0
89.55,771,738,10638.0,25991.0
36.95,715,915,41815.0,46838.0
20.28,732,1478,32944.0,8308.0
79.8,1016,611,20949.0,31480.0
68.21,1056,627,45427.0,6867.0
57.61,736,1423,38272.0,38082.0
51.52,630,626,11451.0,46542.0
46.78,731,1402,8859.0,16635.0
26.03,833,1327,15802.0,34788.0
70.02,848,1081,15187.0,4568.0
75.57,1180,754,17066.0,18766.0
75.7,927,1019,38216.0,33755.0
28.34,1177,1427,12181.0,17119.0
83.01,1254,1039,7345.0,25766.0
67.65,1390,900,4020.0,32824.0
10.42,670,993,5188.0,32989.0
82.61,838,710,21081.0,48254.0
49.12,1477,1077,22646.0,49588.0
32.76,1076,748,28663.0,30638.0
87.84,1365,619,13562.0,17327.0
44.99,727,762,44479.0,17694.0
76.49,1439,543,12931.0,44146.0
10.7,1286,1092,24668.0,40478.0
70.43,1100,515,16443.0,34330.0
33.0,945,605,28203.0,17122.0
86.14,1220,1286,9233.0,17996.0
47.11,654,842,31237.0,32734.0
81.62,910,1003,36093.0,45225.0
31.85,1090,950,26413.0,49228.0
31.9,997,531,33019.0,16916.0
82.17,1110,970,33387.0,4010.0
61.16,1274,1455,1175.0,37465.0
85.69,1414,1416,2481.0,32196.0
43.18,1078,1097,28897.0,13328.0
50.41,764,621,1807.0,42638.0
50.01,1376,788,34832.0,14161.0
51.07,1114,993,22559.0,27014.0
48.05,887,1162,15074.0,31926.0
42.2,844,897,3141.0,49177.0
12.24,1498,897,25762.0,31743.0
17.37,1139,1358,29907.0,5214.0
59.78,646,1238,28181.0,6127.0
42.71,929,1360,17270.0,9415.0
10.45,1302,1381,42816.0,3560.0
23.79,849,1200,13735.0,1026.0
73.34,873,1348,28970.0,43810.0
16.26,1307,770,1165.0,29527.0
27.58,1290,1500,3402.0,46193.0
68.7,618,1275,42830.0,31357.0
30.95,1115,620,12860.0,3532.0
45.39,817,666,4465.0,44100.0
71.96,1300,1094,40870.0,42646.0
68.14,659,1456,1373.0,32898.0
34.44,566,1198,6981.0,40249.0
49.73,1268,767,28107.0,44355.0
34.01,707,1282,49428.0,17426.0
57.4,969,710,20091.0,37270.0
20.8,883,1388,30700.0,38376.0
75.68,576,1205,20141.0,32023.0
82.96,627,615,24074.0,30306.0
22.55,952,832,2035.0,33867.0
45.81,769,1122,27759.0,8862.0
73.1,951,529,34475.0,14147.0
75.36,1372,1390,41873.0,43757.0
20.6,928,505,5906.0,45976.0
47.97,625,567,6280.0,47800.0
21.49,843,1464,40960.0,41446.0
63.73,1429,1302,28918.0,19841.0
19.22,764,1330,18698.0,44209.0
35.31,1442,1153,2210.0,23145.0
79.25,977,1318,44596.0,32195.0
83.56,1391,1140,40106.0,25977.0
52.46,1276,649,29633.0,15517.0
50.64,1318,738,19267.0,27163.0
57.91,1171,604,44410.0,19705.0
63.01,856,1378,31006.0,39917.0
86.32,1433,572,4461.0,36435.0
22.9,844,961,42376.0,2062.0
86.91,954,1171,30267.0,23401.0
62.99,1165,866,38685.0,9973.0
22.88,775,1081,40865.0,49248.0
55.11,854,601,26758.0,44870.0
86.77,1068,981,41070.0,12179.0
21.84,1422,1324,32784.0,46571.0
34.35,1102,1357,33780.0,23890.0
84.82,520,680,16865.0,2740.0
50.79,852,907,21412.0,27070.0
76.21,728,1039,47715.0,27621.0
43.24,1246,941,15894.0,21375.0
17.72,1222,645,35077.0,44699.0
57.52,1134,794,16638.0,29608.0
36.64,589,840,18885.0,1783.0
70.98,1480,807,2674.0,14340.0
32.96,770,1334,25404.0,38048.0
11.62,1123,630,40958.0,7990.0
18.8,1374,1246,14305.0,25639.0
33.28,708,1121,21448.0,44984.0
45.11,844,1406,21326.0,41303.0
35.59,736,1313,10091.0,3827.0
28.07,635,902,30390.0,11772.0
22.59,724,1264,10150.0,47507.0
75.41,1161,1398,12791.0,43930.0
40.75,1084,979,16929.0,17048.0
37.96,879,744,40268.0,13011.0
47.65,1316,1275,1413.0,7916.0
86.5,1201,689,33486.0,10855.0
63.7,648,1049,7535.0,46150.0
13.49,564,832,33296.0,38737.0
56.77,646,1426,32472.0,29957.0
14.39,999,1375,48991.0,3672.0
49.23,1445,745,41759.0,9439.0
35.05,1098,791,23327.0,31427.0
68.5,1283,1420,21358.0,32642.0
33.44,590,613,37209.0,12706.0
60.98,577,1499,20840.0,1757.0
83.73,1037,524,33446.0,22557.0
57.18,1142,874,47720.0,12555.0
75.24,997,529,47829.0,15143.0
29.03,1214,803,41596.0,12953.0
85.17,976,1308,13960.0,35345.0
22.43,618,600,1446.0,20372.0
27.73,709,1095,37782.0,3971.0
38.94,909,875,33206.0,21397.0
65.93,1036,1364,45126.0,21813.0
70.22,936,1001,32635.0,8976.0
70.98,735,575,33839.0,2838.0
36.19,547,1327,32120.0,33176.0
43.26,882,1492,41541.0,16436.0
17.89,573,1247,35157.0,10059.0
46.18,606,1104,42079.0,19052.0
26.61,1407,1335,39026.0,28111.0
62.66,1347,1286,4505.0,26560.0
84.14,939,673,36674.0,1618.0
69.51,779,1062,36541.0,16228.0
76.59,1289,555,2431.0,12019.0
71.33,618,538,26914.0,33124.0
57.24,1394,728,33634.0,11759.0
30.0,1410,1094,2433.0,20612.0
60.62,721,1327,20519.0,18308.0
84.71,1430,1362,47070.0,34707.0
70.33,627,909,28346.0,7252.0
56.17,1433,586,49036.0,2723.0
11.91,661,1039,3419.0,36581.0
17.88,815,1180,46706.0,48451.0
53.58,1080,1044,8606.0,48981.0
71.54,546,1041,34477.0,40842.0
11.8,1391,1173,35582.0,47309.0
48.87,875,933,31960.0,40454.0
28.76,860,1305,28796.0,22090.0
17.79,894,1204,22420.0,34367.0
79.09,1091,831,10714.0,17936.0
85.56,1103,600,16429.0,3050.0
43.27,971,1411,48703.0,20880.0
86.0,1175,921,18142.0,34584.0
41.04,643,1313,43787.0,48731.0
84.13,874,878,26550.0,29321.0
24.99,1347,640,7144.0,44221.0
50.79,990,1346,49050.0,18211.0
61.69,513,645,24053.0,22462.0
15.6,1242,793,27128.0,37401.0
52.3,960,635,14663.0,45240.0
47.01,1056,1030,25211.0,22037.0
21.38,792,619,44686.0,49431.0
71.28,951,756,16033.0,49963.0
89.3,777,1331,34792.0,9222.0
22.82,649,710,15687.0,48411.0
46.08,575,1211,12777.0,12266.0
77.55,553,938,30675.0,23599.0
44.62,676,858,49569.0,28445.0
53.88,826,757,8555.0,9938.0
62.22,809,1203,35052.0,41284.0
34.93,1269,795,5365.0,20206.0
88.46,1016,625,7986.0,31501.0
68.08,1430,879,30602.0,31006.0
25.31,1471,1073,43812.0,30640.0
41.96,635,922,13961.0,14598.0
13.32,792,576,48476.0,35609.0
45.84,967,975,13086.0,24753.0
37.0,1401,1321,29977.0,16646.0
87.92,1121,562,39100.0,48927.0
56.85,1150,1066,47211.0,23825.0
